source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,finding_code,finding_theme,finding_classification,finding_amount,finding_amount_basis,base_severity_weight,recommended_action,impact_percentile_within_type,priority_score,finding_priority,finding_priority_rank,global_finding_rank
1180,1196,1.23 Sauces,Sibarita Panquita 250g / 8.82oz,336.75,335.4,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.3500000000000227,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.941176470588236,44.976470588235294,low,1,1136
53,69,2. Restaurant,Chicharron de Harina 130 gr,2308.5,2307.2,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.300000000000182,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.764705882352942,44.90588235294118,low,1,1137
412,428,1.03 Beverages,Pony Malta 11.12 oz / 330 ml Pony Malta x 6,2221.29,2219.99,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.300000000000182,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.764705882352942,44.90588235294118,low,1,1138
843,859,1.25 Sweets & Candies,Reserva Minas Doce Mamao Ralado  640g,51.96,38.96,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,38.96,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,24.615384615384617,44.84615384615385,low,1,1139
1272,1288,"1.06 Coffee, Cocoa, Panela, Butter",Luker Tradicional Amargo 8.75oz,1571.79,1570.49,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.2999999999999545,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.58823529411765,44.83529411764706,low,1,1140
1137,1153,1.23 Sauces,Valentina Salsa Roja 12oz,1524.32,1523.03,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.2899999999999636,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.47058823529412,44.78823529411765,low,1,1141
627,643,1.25 Sweets & Candies,Su Sabor Bocadillo Velenito 17.6 oz,1935.3,1934.02,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.2799999999999727,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.352941176470587,44.741176470588236,low,1,1142
104,120,2. Restaurant,Queso extra,171.25,170.0,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.25,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.11764705882353,44.64705882352941,low,1,1143
1730,1746,1.14 Herbal Teas,Tea Madrugada Hibiscus 0.35 oz,179.28,178.03,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.25,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.11764705882353,44.64705882352941,low,1,1144
1764,1780,1.28 Grains,Quaker Frescavena Strawberry - 11.11 oz,449.64,448.39,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.25,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",24.11764705882353,44.64705882352941,low,1,1145
443,459,1.03 Beverages,Jarritos Lime 12.5oz x Unit,717.96,716.72,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.240000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.823529411764703,44.529411764705884,low,1,1146
659,675,1.25 Sweets & Candies,La Molienda Japanese Peanut Paketon - 150 Grs,607.21,605.97,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.240000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.823529411764703,44.529411764705884,low,1,1147
1261,1277,"1.06 Coffee, Cocoa, Panela, Butter",Corona Chocolate 500 gr Tradicional,4724.06,4722.86,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.2000000000007276,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.647058823529413,44.45882352941177,low,1,1148
802,818,1.25 Sweets & Candies,De La Rosa Pulparindots Sandia 12.8Oz / 360 BOX,80.91,80.91,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,80.91,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",23.61111111111111,44.44444444444444,low,1,1149
1954,1970,1.15 Instant Powder,Zuko Family PK Mango - 14.1 oz,80.91,80.91,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,80.91,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",23.61111111111111,44.44444444444444,low,1,1150
643,659,1.25 Sweets & Candies,Las Sevillanas Glorias 21 oz UNIT,919.49,918.29,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.2000000000000455,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.47058823529412,44.38823529411765,low,1,1151
1319,1335,1.07 Condiments & Spices,UMS Oregano 50 Gr,1617.0,1615.8,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.2000000000000455,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.47058823529412,44.38823529411765,low,1,1152
1862,1878,1.18 Pasta-Soups,Maruchan Chicken Spicy 2.25 oz,312.43,311.23,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1999999999999886,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.235294117647058,44.294117647058826,low,1,1153
1975,1991,Uncategorized,Postobon Hit Mora Bottle 8oz x Unit,374.12,372.92,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1999999999999886,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.235294117647058,44.294117647058826,low,1,1154
1043,1059,1.05 Chips & Snacks,Frito Lay Crujitos Queso y Chile 1.13 oz,44.2,35.1,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,35.1,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,23.076923076923077,44.230769230769226,low,1,1155
455,471,1.03 Beverages,Postobon Hit Blackberry Juice Drink - 1 LT,581.03,579.83,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1999999999999318,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.0,44.2,low,1,1156
2007,2023,1.16 Miscelanea,Zote White Soap 400g,630.42,629.22,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1999999999999318,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",23.0,44.2,low,1,1157
327,343,1.12 Frozen Products,Arepaisano Cassava Arepa x  4,1140.51,1139.36,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.150000000000091,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.823529411764707,44.12941176470588,low,1,1158
1989,2005,Uncategorized,Manual Transaction,0.0,-1.14,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.14,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.705882352941174,44.08235294117647,low,1,1159
523,539,1.03 Beverages,Electrolit Suero Hidratante  Fresa 625 g,187.66,186.54,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1200000000000045,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.58823529411765,44.035294117647055,low,1,1160
248,264,4.Bakery,160 Alfajor Unit X4 PACK,139.86,139.86,LABEL_STANDARDIZATION,catalog_standardization,label_cleanup_no_loss_claim,139.86,associated_positive_net_sales,20,Standardize UNIT/PACK wording without changing the commercial presentation.,60.0,44.0,low,1,1161
1920,1936,1.11 Fresh Products,Nopales / Cactus KG,1942.44,1941.33,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1100000000001273,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.470588235294116,43.98823529411764,low,1,1162
1336,1352,1.07 Condiments & Spices,Laurel ( Bay Leaf ) 50g,652.63,651.52,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1100000000000136,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.35294117647059,43.94117647058823,low,1,1163
1692,1708,1.19 Peppers,Chile Guajillo con Cola 250 Gr 250 Gr,1956.22,1955.12,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1000000000001364,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.235294117647058,43.89411764705882,low,1,1164
1031,1047,1.05 Chips & Snacks,Rebanaditas Paleta Chile 40 Pzas / 640 g unit,75.95,75.63,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,75.63,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",22.22222222222222,43.888888888888886,low,1,1165
636,652,1.25 Sweets & Candies,Nestle La Lechera Bolsa 420 Gr,1011.08,1009.98,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1000000000000227,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.058823529411764,43.82352941176471,low,1,1166
1453,1469,1.04 Can Products,Carey Mexican Hominy 99 oz,351.68,350.58,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.1000000000000227,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",22.058823529411764,43.82352941176471,low,1,1167
761,777,1.25 Sweets & Candies,Lucas Skwinkles Salsagheti 10.2 oz / 288 g X unit,132.0,130.9,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.0999999999999943,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.88235294117647,43.752941176470586,low,1,1168
1703,1719,1.19 Peppers,Chile Guajillo sin cola 250g,329.7,328.6,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.099999999999966,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.764705882352942,43.705882352941174,low,1,1169
192,208,4.Bakery,Bunuelo Unidad Panaderia,1677.5,1676.4,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.099999999999909,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.64705882352941,43.65882352941176,low,1,1170
277,293,4.Bakery,160 LM Medium Berry Cheesecake,32.99,32.99,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,32.99,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,21.53846153846154,43.61538461538461,low,1,1171
1640,1656,1.09 Cookies & Crackers,Noel Festival Chocolate 403g,857.11,856.03,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.080000000000041,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.470588235294116,43.588235294117645,low,1,1172
1641,1657,1.09 Cookies & Crackers,Noel Festival Vainilla 403g,854.23,853.15,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.080000000000041,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.470588235294116,43.588235294117645,low,1,1173
807,823,1.25 Sweets & Candies,Nestle Toronto Box 324g Nestle Toronto unit,155.25,68.31,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,68.31,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",21.296296296296298,43.51851851851852,low,1,1174
521,537,1.03 Beverages,Sangria Senorial 11.16oz UNIT,189.24,188.16,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.0800000000000125,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.294117647058826,43.51764705882353,low,1,1175
1178,1194,1.23 Sauces,El Chilerito Chamoy 1lt / 33.8oz,358.0,356.95,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.0500000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.11764705882353,43.44705882352941,low,1,1176
1370,1386,1.07 Condiments & Spices,Knorr Tomato & Chicken Flavor Bouillon 3.5 oz - 100 Gr,257.25,256.2,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.0500000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",21.11764705882353,43.44705882352941,low,1,1177
1713,1729,1.14 Herbal Teas,Playadito Yerba Mate 1 Kg,1518.22,1517.19,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.0299999999999727,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",20.941176470588236,43.37647058823529,low,1,1178
811,827,1.25 Sweets & Candies,De La Rosa Pulparindots Mango 12.8Oz / 360g UNIT,62.55,62.45,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,62.45,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",20.37037037037037,43.148148148148145,low,1,1179
849,865,1.25 Sweets & Candies,De La Rosa Marshmallows 12oz,37.5,29.98,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,29.98,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,20.0,43.0,low,1,1180
226,242,4.Bakery,Fresh Bocado Mini Bunuelos 15 pack,489.51,488.51,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",19.647058823529413,42.858823529411765,low,1,1181
228,244,4.Bakery,160 Argentine Capresse  Empanada,454.09,453.09,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",19.647058823529413,42.858823529411765,low,1,1182
